begin,ABIO,ABRD,ACKO,AFKS,AFLT,AGRO,AKRN,ALRS,AMEZ,APRI,APTK,AQUA,ARSA,ASSB,ASTR,AVAN,BANE,BANEP,BELU,BISVP,BRZL,BSPB,BSPBP,CARM,CBOM,CHGZ,CHKZ,CHMF,CHMK,CIAN,CNTL,CNTLP,DELI,DIAS,DIOD,DVEC,DZRD,DZRDP,EELT,ELFV,ELMT,ENPG,ETLN,EUTR,FEES,FESH,FIVE,FIXP,FLOT,GAZC,GAZP,GAZS,GAZT,GCHE,GECO,GEMA,GEMC,GLTR,GMKN,HEAD,HHRU,HIMCP,HNFG,HYDR,IGST,IGSTP,INGR,IRAO,IRKT,IVAT,JNOS,JNOSP,KAZT,KAZTP,KBSB,KCHE,KCHEP,KGKC,KGKCP,KLSB,KLVZ,KMAZ,KMEZ,KOGK,KRKN,KRKNP,KRKOP,KROT,KROTP,KRSB,KRSBP,KUBE,KUZB,KZOS,KZOSP,LEAS,LENT,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,LVHK,MAGE,MAGEP,MAGN,MBNK,MDMG,MFGS,MFGSP,MGKL,MGNT,MGNZ,MGTS,MGTSP,MISB,MISBP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MRSB,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSS,MVID,NAUK,NFAZ,NKHP,NKNC,NKNCP,NKSH,NLMK,NMTP,NNSB,NNSBP,NSVZ,NVTK,OGKB,OKEY,OMZZP,OZON,PHOR,PIKK,PLZL,PMSB,PMSBP,POLY,POSI,PRFN,PRMB,PRMD,QIWI,RASP,RDRB,RENI,RGSS,RKKE,RNFT,ROLO,ROSB,ROSN,ROST,RTGZ,RTKM,RTKMP,RTSB,RTSBP,RUAL,RUSI,RZSB,SAGO,SAGOP,SARE,SAREP,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SLEN,SMLT,SNGS,SNGSP,SOFL,SPBE,STSB,STSBP,SVAV,SVCB,SVET,SVETP,TASB,TASBP,TATN,TATNP,TCSG,TGKA,TGKB,TGKBP,TGKN,TNSE,TORS,TORSP,TRMK,TRNFP,TTLK,TUZA,UGLD,UKUZ,UNAC,UNKL,UPRO,URKZ,USBN,UTAR,VEON-RX,VGSB,VGSBP,VJGZ,VJGZP,VKCO,VLHZ,VRSB,VRSBP,VSEH,VSMO,VSYD,VSYDP,VTBR,WTCM,WTCMP,WUSH,YAKG,YDEX,YKEN,YKENP,YRSB,YRSBP,ZAYM,ZILL,ZVEZ
2023-03-27,108509138.0,441749360,,692826712.4,4270254491.7,130636511.0,135853868,1304871650.3,274360347.5,,34409424.16,117717829.0,1285177,1500037.0,,4130365,25957978.5,94058835.0,422216669,311953,3198808,732709076.4,18828655,,341243733.5,795170,819720,426305344.6,9582395,60262881.2,45127400,90963358,,,1246353,25426558,1366570,470000,1150986.8,,,122978672.5,74899660.7,,153054592.4,80385760.0,375472704.5,22403613.4,322406013.3,,6190973001.5,,,34582242.5,,680287.5,11701182.6,262434378.1,1073275376.0,,5429756,75564170,,488942914.2,4306212,1842892,38069559,269547045.85,28871066,,168035,4406100,148513560,28192610,379175,228630,159050,831422,2318538,35990293,,621350963,3836705,927000,574900,68790080,1959436,47760010,3417130,669438,477768,1238368,3801642.3,14215778,31745190.7,,164639590.0,2508887838.5,16493410,45787265,274526037,113138406.0,46426373.0,1346384,11620622,24511924,823881424.65,,41917979.1,205115,150215,,1054692303.5,,756260,48033568,149760,1518070,587037721.0,10745966.2,2413869.2,15939086,3055975,6737318,7214962.0,14503440.5,4444835.0,290990,68431288.0,6475632.5,239598481.0,401141305.54,94381105.0,693000209.5,582106558.2,3195820,10079990,14608385,31670538.0,78713769.0,24720622,358272165.4,135156446.0,271425,186561,30319070,1389666438.4,130335707.1,24826491.1,17598110,772305349.0,792902953,186644796.7,1844737074.0,3975474,2845256,603005861.8,295897886.8,,3825200,,52238838.5,166147720.5,171510,50467440.4,1660054.8,55928180,146236554.3,25025978.5,94458592,1118996484.95,354480,256500,177547949.8,65616261.0,90368,154437,341073132.05,2173419,3812498,868966,97608,537010,343290,21191264384.4,2016180193.2,65028853.1,36520296.0,589370486.3,274299044.8,1742851.5,1337397396.5,1593048960.5,2108016776.5,,295577738.6,756317.0,3549878.0,15233600.0,,11842385.3,,1711669.5,388230,1817388445.7,213240013.5,426540490.0,72968637.2,10284030,7222084,6575440,367705,585080,1220910,526924022.4,396103550.0,27388699.0,1208800,,1497082,25854101.0,5913380,247401175,8528100,5562361,4022207,1678504.5,410350,113910,531847,1642358,200185647.2,36400903.5,7187290,154674,,16468840,431775,1261100,1649296865.8,946474,1136192,213997807.0,10760096.0,,9218755,1604045,422660,88200,,5745410,8023765
2023-03-28,99281688.0,184189870,,626241537.8,2215164659.4,58752959.0,56158500,786774412.0,128788181.5,,9485332.2,66765109.5,1211800,442398.0,,2690335,28318228.0,55568797.5,429359663,178385,1156208,359491129.0,3843150,,761136790.6,953182,402000,279025457.8,32414385,58848513.8,12633530,35492598,,,205703000,9758861,3440475,1965450,2403819.6,,,70780970.5,47331279.86,,94890509.0,60811997.0,276365719.0,18287754.6,196573862.2,,4614333299.5,,,20644304.0,,211439.5,10492903.9,123513134.9,810216600.0,,8061300,28153348,,74466609.1,115698196,53773226,26002357,250083707.85,41428122,,1864905,11478632,13098600,4483128,729850,111660,96480,287454,740334,13461478,,172471825,15673638,3949000,556950,12305840,34824936,16392680,2950610,926214,1032286,2048956,3544863.9,18523304,25316142.1,,52205463.0,2114506351.0,12917790,31395540,131053183,96171954.0,27684966.0,677209,6235915,3321723,666452605.85,,25035734.2,200885,139755,,1020318345.0,,488625,26381810,164850,1314500,360442589.2,36133160.4,1095298.8,20838694,3685510,3704582,12427336.5,4864803.5,8842490.5,240260,141634868.0,21810563.5,54011575.0,1532288885.09,341364660.5,708108239.0,187208586.7,2014536,4918185,6375140,24259193.0,118073017.4,35054452,289715310.2,192205490.5,838525,149778,8064510,1263939125.4,157273668.5,11832280.7,117513390,386974154.5,1062514261,145043565.1,1944237155.5,18649251,30662846,1003667437.8,317302267.4,,800800,,32398217.0,122775334.0,443500,15910206.4,1342688.0,20064780,96619579.4,22513545.6,16840672,863613401.2,1313502,449500,90449438.1,14565952.0,36274,58865,431458795.55,517919,749574,1903238,673572,151428,20936,15726501741.8,1746119852.7,53050720.7,2850704.0,373644161.7,189748023.05,952135.0,335339805.0,520646216.5,673181131.5,,161118721.5,174122.0,172224.5,11347295.0,,10337853.6,,826626.0,140995,1269964582.0,223881451.0,291499011.0,47618989.4,9139700,3590732,12041730,2062620,1616140,340280,731103224.2,254011250.0,11464133.5,1301070,,10850222,44804313.0,3054490,924442460,1441800,1084747,1262593,7943053.5,893940,264230,596014,748159,258147890.0,9842098.0,3006620,329936,,14510740,3301690,1530000,930450843.0,479084,1092898,57592109.08,4084579.5,,1443495,209875,89020,339030,,1399270,22051495
2023-03-29,496747859.0,61131760,,553900096.3,507996095.1,48642405.6,143990870,518950767.7,247259267.5,,11526964.36,52923996.5,1269143,399059.0,,20970355,38642148.0,41962705.0,174210568,712755,2456547,375409184.0,4458335,,585335816.3,377884,1184960,1912965640.2,7146540,392384208.8,8932078,74308324,,,42632462,8662592,1028205,346380,873333.8,27123294.2,,153634065.0,297075756.24,,82547187.0,44729980.0,267753715.5,26826906.1,111661678.5,,3841502396.6,,,39563379.5,,445696.5,12878866.7,110204228.7,1247020788.0,,29629780,16315258,,181111710.8,13760802,5009486,13492441,724981597.1,30410806,,2846960,3964948,23076232,3147950,213585,111315,70010,402054,3003374,9855156,,110233150,2657948,670200,5988750,59313900,55780467,84069585,5298255,862762,2059508,1496100,6380064.1,15651936,21324640.8,,159001286.0,1827180782.5,41161480,46753655,84523072,85587211.5,103356941.0,641720,3104595,3497754,1950749702.25,,214982056.4,252920,142250,,1112161516.0,,717445,12451236,210320,773870,516796636.1,10489957.4,1880662.0,17449350,18326780,1746456,7041862.0,1163841.0,5886437.0,160280,87040451.5,34921374.0,155517137.5,1777763622.49,336820952.0,444743882.5,118075682.5,6649418,5922590,2704195,14714929.0,36809771.4,23333898,1363241691.6,59886831.0,294205,148295,47938925,940841694.2,205193584.2,32226991.3,81507620,206808866.5,660200185,251203535.1,854680874.0,4702142,3898866,653332866.4,482837353.2,,1310200,,76365356.0,385486460.0,254290,139072241.0,5388768.2,17893280,52550102.7,25169209.7,16638544,1220035155.0,17793366,32200,102396654.1,9516007.0,142814,462192,253831024.6,1392077,2098970,316504,179622,367074,89388,20980171180.8,2191600521.9,36410957.8,3285954.0,367139913.2,248839417.5,4316894.0,950379970.5,517554197.0,465214611.0,,113545694.6,165080.0,408435.5,7875780.0,,7215531.75,,3341713.0,796595,916768513.9,201961276.2,501790681.0,81312863.2,4459690,2747288,8293920,703870,728740,521365,255308335.0,178979100.0,50845921.0,574390,,5333614,14693122.0,6166900,457879688,528200,2521735,2245407,5587146.5,548775,353860,538026,635488,158483506.4,3714712.5,3299968,257168,,11518140,593380,471060,996887031.4,3135726,3498922,64076746.58,3081279.5,,393280,111840,184180,44040,,111040735,8650865
2023-03-30,222091286.6,33097730,,373406520.5,653752795.8,40104580.6,48036030,1901120520.2,1055638937.0,,33465756.7,32844755.5,1023719,2003874.0,,10146945,31585902.0,43204504.0,151062764,637243,3019201,325951470.5,4200090,,417238902.4,265482,1515700,1392697678.2,3796230,130542160.0,16741220,63957176,,,39574977,20060851,192120,571830,586423.8,24588504.0,,420795899.5,47934505.06,,521071449.6,45682630.0,351773869.5,21273835.0,112150929.7,,2517969423.5,,,48508975.0,,441750.0,8326125.7,84589023.9,678490458.0,,18238308,6153010,,54321698.3,2519544,3416996,21911240,261100540.4,49383558,,9375120,3904784,65470896,87210344,185940,278090,11040,181386,332596,31160355,,184343926,1668604,887000,1655300,14573700,5031443,139729120,3271150,216591,2334612,1447937,20142055.2,76845440,50286900.6,,45189077.5,1921369366.5,34223680,237921495,42083443,27196749.0,25158843.6,426045,2884540,4521043,1096297847.3,,267518180.1,1004155,693470,,808018000.5,,1238315,59040890,311100,1951110,374028721.7,16470493.8,9179611.6,17376444,12663775,7788020,17078694.5,6063271.5,9669994.0,224230,68244590.5,30898963.5,337484609.5,571613709.21,136392871.0,574701493.5,256352257.7,19647652,2775940,5945885,25410876.0,34084398.6,2244574,636997575.6,49729066.0,175840,38839,260103270,522760433.6,141506323.2,44554104.9,31339840,710823425.0,698257886,160388341.5,818479742.0,2505240,2413036,615828414.4,166514493.4,,653800,,90311004.0,316590451.0,899700,32971428.4,2462240.2,15324380,4350713264.6,29511869.0,12452084,656396426.85,2259454,318800,175687395.7,11918182.0,58254,69120,308984605.7,2325039,1429916,222924,9926,675244,160778,8884287057.7,912291654.8,81313754.0,1968934.0,266553828.3,196679198.3,1833756.0,710673968.0,676829836.0,701651480.0,,76029115.2,3168105.0,2722684.0,7457025.0,,8190041.4,,338739.0,313905,1286115287.3,223106885.2,279910254.5,200426881.2,136656805,39839466,391636060,268590,817660,243385,185412498.4,186502900.0,61747067.5,1069540,,5666226,13487780.0,9313760,207130579,573900,2124348,1193139,4082364.0,5008355,474920,1036789,1006098,145419514.4,3318230.0,16232242,500570,,39727240,1709425,418260,620318170.5,676492,745816,32687502.42,3952473.0,,536200,155150,578000,45165,,23319780,5363405
2023-03-31,550703860.0,50570030,,680680543.9,2110431209.2,99187319.6,36395016,1435280452.1,130782820.0,,49907060.84,62407996.0,440475,3075685.0,,2345800,43120836.5,84623639.5,263282266,741281,1825074,276987520.4,1635210,,790238298.3,1020166,2308540,792582127.8,4834845,38355200.0,13812370,36814560,,,93322112,12927836,587060,1058310,1590962.4,22954267.2,,187542335.5,44975087.74,,270209532.2,69471489.0,321920255.5,16240642.8,173933155.1,,5331859695.0,,,24092628.0,,929613.0,9910607.2,161696648.25,724623556.0,,8723476,9085662,,49119698.6,2256806,1549918,26410435,282272162.15,718217328,,1324285,2253812,17798874,22380088,80565,5287360,29290,119168,344314,24720520,,144891494,1359088,1834600,1084700,16557540,2180651,23347160,2164845,696069,544994,910813,12453997.0,37335329,41417674.2,,27442418.5,2927309853.0,13015620,49559155,34834372,22283692.5,37446276.0,1101984,2605311,2392100,889601335.25,,63922773.5,131755,263055,,3049873974.0,,794305,32410694,4579040,9302280,960364615.0,15670231.6,8590017.2,25055775,4184395,6497516,81427113.0,1847949.0,19949306.0,354920,52130335.0,7395355.5,69510753.0,629916738.17,123015253.0,492303435.0,170744530.9,4560268,2449860,55528740,19125996.0,31041429.6,5464544,675790811.8,72301239.0,123960,125873,78736970,1288708555.0,117752298.9,18338135.5,8726435,496105739.0,1464689118,165663837.1,1337717509.0,3441692,2196922,864971318.2,270520988.4,,1302200,,119493630.5,227263109.5,277170,167747562.8,3969332.2,26270440,5555604502.6,84606100.1,7804706,1178874915.35,1087736,316700,107608956.7,13832158.0,68352,72779,501046845.6,664699,1471414,305544,11326,724462,38546,18878992953.8,1843047968.6,48957690.2,14300324.0,1302709789.9,245491848.6,797823.5,529344355.0,582172588.5,512861393.0,,139819753.4,472838.0,1036468.0,9239305.0,,19664874.85,,360040.0,366165,1208619954.2,195465008.6,403488141.5,93164225.4,19983650,8959860,36941830,310670,743490,355845,203500338.0,296937500.0,25308192.5,391885,,1096964,27569361.5,3555560,299359783,342000,2562734,4103981,2133560.5,741265,244605,702133,414031,261025120.8,2648938.0,6230176,159968,,18056000,406050,636480,1236854043.55,295588,433570,60938635.33,22988669.5,,269935,131975,119320,141745,,5341595,2555785
2023-04-03,257185586.8,210978115,,508763977.8,469236888.0,96971293.2,44009184,1142036824.3,149628230.5,,13787515.12,31291604.0,3715898,471587.0,,2663350,52832839.5,135866473.5,1058164227,530700,5170562,290291839.6,5853230,,297032631.2,3027040,13625700,629270114.4,7667740,40086226.6,11635608,91510986,,,19914091,40040893,321165,300790,1107015.6,12413827.0,,99693513.0,24767396.48,,269937931.0,46861023.0,163208827.5,51283717.2,226310217.9,,3879998447.2,,,73187954.5,,2182121.5,17950241.2,47356172.9,923750058.0,,25970284,34342286,,147589652.4,3414424,1997698,23412565,428229650.45,143729060,,3635220,2776952,83035866,26251412,445120,1204920,130060,246900,236648,116527200,,1057081658,18144584,905600,583150,31767880,3803275,81695345,1324750,1587159,2128244,606102,9057099.5,136322180,1199935503.2,,34967163.0,5059469766.5,26409300,66970545,33885228,17474930.0,34168846.2,1224401,1490158,2306431,600669938.9,,49726194.1,268535,809030,,1295275712.0,,3119585,337650296,763270,2475990,737455813.0,16360811.6,8072744.4,23589780,3382315,7034648,48569011.5,4296581.0,74074383.0,788390,38268960.0,22181825.0,253419709.5,567084571.0,95750776.5,543390868.0,124023805.7,3094884,36108340,7031185,41824152.0,40702427.0,3690442,553916288.8,117954830.0,196630,166277,17971985,1500101545.8,121909379.8,172875017.6,8342930,575877655.5,2247636190,98414407.6,2291220574.5,6058952,4731908,846573127.4,469512125.2,,1242600,,59600150.0,132421163.5,886670,120012435.2,2841518.8,14889400,3891669932.5,39865477.1,16811288,2501569094.75,1659190,255800,133966867.1,13211967.5,115342,240115,449850831.6,651687,2488468,286594,95472,288382,26820,11951820883.8,1260451473.1,92549636.8,18707986.0,448829483.8,676758689.9,1274166.5,355249876.0,1009545479.0,524181621.0,,154366920.0,469182.0,4312009.5,1511276840.0,,51688895.2,,1497698.5,132845,1546222493.6,241322300.7,371627768.0,72984330.6,12698520,7081408,32503360,412805,203760,833360,163578279.0,531522700.0,66413588.5,45738560,,1219586,19681182.5,19939170,135843379,797600,5500922,1326580,9341246.0,538750,111000,8497571,3671338,163557657.0,4435960.5,15771672,281654,,23634720,496245,1528280,7758018479.9,385794,719066,35896253.53,30042003.0,,1096280,565810,48280,118960,,10900785,3877670
2023-04-04,164619755.0,274705320,,448276951.3,610078211.8,59756399.2,38519508,1160995415.7,101687466.5,,18850777.38,27228673.0,480645,1117167.0,,5185135,27817053.5,86187797.5,1435502770,638871,4167068,238785978.7,1929795,,1082934597.5,1517668,34064640,709682596.4,800811550,24577599.6,19050892,121939248,,,10408743,19846265,683220,907550,2391996.8,23370760.0,,98841870.5,25774644.92,,422509379.0,54824203.0,166790063.5,39439818.6,196468117.3,,12722343198.6,,,56684106.5,,641672.0,10064971.4,115241745.75,1478111384.0,,10206482,34773131,,118742352.8,10462680,6662896,27322007,455795849.7,64352222,,4032235,6633816,41417418,12119614,1895345,463015,37260,880496,1321816,152852556,,2548174530,9039998,3692400,670050,115237740,1540663,89139945,4563640,2228011,1148970,826131,8339000.2,20482542,163810172.3,,45003686.0,4159083536.5,52910950,617283265,2469363252,223995232.0,18173523.6,3783891,642294,2223214,486712381.4,,58835700.5,407330,1791050,,972162004.5,,2805825,58686980,1827930,1055730,901589400.7,33708302.8,6893334.2,71932101,7877715,5835332,23043336.0,101951324.5,27991340.0,462400,71210277.0,16752312.5,60724245.5,1399638424.69,183240217.0,807992663.5,106951943.2,1679632,11428580,11707975,18698975.0,46370469.2,8942330,430472412.8,47821236.5,426445,236229,19264715,2898177795.0,156428869.9,27730881.7,4414745,544895460.5,810867009,124799465.1,2415383402.5,8875007,3147664,1272169144.9,561616118.8,,1856000,,54926652.5,129516091.0,3574620,100516420.8,5906930.8,19623060,732114685.5,107872128.2,34698344,1271175388.6,1823914,516700,114062132.9,15815380.5,246090,177791,435100938.0,1145926,3624612,38066,344152,129624,74826,9882799399.6,1055720452.1,149304704.2,9215130.0,1230438674.3,430682320.95,3407387.0,245908788.0,2713526614.0,2969387268.0,,764922976.8,246179.0,1300425.0,866141475.0,,127692367.75,,3272891.5,241630,987578066.4,158492398.4,792798188.5,43829260.6,9808605,4016554,12366950,101690,75260,619060,180684311.6,1357303150.0,410151066.0,15283545,,2295196,12802987.5,18645980,185263050,544650,5111133,4746778,4497800.0,1849155,67855,1521552,725143,562129365.0,3313765.5,115381260,4259546,,23903920,664720,805600,9897462770.15,406516,765064,34010079.24,15224298.5,,786780,183355,179800,35765,,14511695,7772400
2023-04-05,158363337.4,1109229535,,405166144.1,406081810.8,50301081.8,30144558,793980306.8,139896251.5,,26085157.7,339848343.0,1417927,5205012.0,,6208230,19112792.5,44615085.5,668810048,606426,6729444,247029379.7,2719900,,596951930.5,1338800,6101660,822603839.4,65199680,122772494.8,941610714,458720652,,,6029390,449271802,2368560,1314270,12276796.8,114782404.4,,288405418.0,23504596.72,,238734593.2,92837621.0,166810379.5,17359971.8,181136489.2,,5691178694.1,,,19641827.0,,594490.5,7593577.1,559576669.8,957465598.0,,48588104,12386986,,1339919967.1,2985218,1712898,22838699,258414874.45,63808824,,1045775,6292914,25756326,11094814,1014745,743370,94010,149398,780288,35211389,,9113275881,6261022,522600,876950,30129380,1107943,24199060,1851150,864452,551612,1059944,13298696.8,27665355,176760841.2,,26503707.0,2515854873.5,158755830,1593700820,361462739,53105815.0,20685170.4,1007895,3589763,1273839,775397653.0,,36617170.0,581045,2263095,,613944910.0,,2576815,138412626,1535630,1451610,465487909.4,33000825.0,2233928.0,19282263,12749395,6250588,27479045.0,7528287.5,21416891.0,149700,95120173.0,26648093.5,60256090.0,1097108520.67,159715936.5,331348763.5,105386595.2,5307318,107277435,6685305,31335639.5,27911963.2,3521196,305812979.0,30065246.0,526675,44932,55529120,1612529690.6,87257836.6,14821337.9,1572940,514342844.0,516371665,102913601.3,1896785782.0,43598843,125536834,1369024441.1,295771137.6,,509200,,15660291.0,118328184.5,18051380,21008040.2,22749324.8,11375630,524431751.4,155798989.4,14527468,1029102334.2,2434042,970700,80224780.5,9638993.0,797816,865922,387544048.95,419119,4252356,84554,194516,130396,147592,9891663991.7,990007549.6,126362574.3,5701638.0,360819716.7,199375237.9,1802806.0,299973981.5,1243852708.0,888338269.0,,198545253.7,492922.0,1001638.5,1582535905.0,,53316325.85,,1796835.5,214655,863959730.3,203340045.4,299137177.0,295492579.4,65517595,29514933,527266320,173485,425440,129135,71963730.8,1264366500.0,53548465.5,23997515,,1052004,14651663.0,17143810,151874375,477700,1835825,3705809,11990313.0,561115,427730,1921676,2886911,356975781.0,2383510.0,99789876,3076548,,9392240,408055,782940,10488514590.2,337302,1418692,39022550.81,5601667.0,,1057020,893905,217840,87285,,21491310,2583705
2023-04-06,233619279.2,1000089975,,266218173.7,391159769.2,105880572.6,53858514,1535013676.2,59708273.0,,12035467.28,524769957.0,3549532,3065416.0,,7144695,15251628.5,40479095.0,399151604,472608,1997576,475928680.6,4120310,,235537280.9,558330,1919220,938393925.2,13811635,49421712.2,62292666,85158630,,,2811192,37943310,1821560,108840,24832301.2,90450120.4,,440853380.5,28103558.8,,147140503.4,37343543.0,199510176.0,36716901.6,170737540.4,,5243774027.6,,,15421566.0,,906718.5,9290437.7,121407118.8,1845670812.0,,37637270,4562610,,155033513.1,2497810,1442178,18614318,264296668.6,41500792,,453940,1380838,180801060,25189058,29921665,173595,151630,481490,61294,86579337,,1922298433,3861152,699400,549500,12175140,1094929,522500330,11902830,1344367,1061382,3381281,7914635.8,65273237,127704171.5,,16558724.5,4307253711.0,33251980,170003595,54659143,23324784.0,82496134.6,2950904,9488315,1718823,1058545872.65,,24537644.4,121530,1542050,,485753120.0,,1722455,334678716,9525360,10430050,454946890.9,17325360.2,1124982.0,33511842,5845735,8842382,36393360.0,3200137.5,9737174.0,1053290,574015662.5,25072014.0,1975676536.5,477067638.63,98517536.0,517853143.0,58680358.5,125139788,24566155,5845825,62227418.0,33731571.4,7839456,2043563894.8,47107460.0,5687400,2856477,162948495,1522730369.4,112258676.6,8360495.3,2757485,1684654237.0,370144890,86893847.7,1202217433.0,4508898,6487576,573199481.6,987484827.8,,1133200,,17675513.0,109078778.5,5149750,70083255.0,20872949.4,130205140,7291466625.7,385385956.1,14020810,1042080514.8,1969304,908300,86317878.5,10777849.0,13529968,26796497,1374827706.3,991309,2077536,389130,416018,653644,61204,8425126719.9,912398119.4,55122518.0,3838048.0,761359551.0,269821040.15,5386220.0,532606851.5,1066885518.0,1391205215.0,,182298543.9,558093.0,870769.0,1047122575.0,,139377583.5,,894486.5,96190,851421712.4,219272342.0,360523586.0,329914706.4,126607860,35337612,43010190,1255595,1548990,673750,62636603.2,3146002200.0,135528427.0,4435120,,1220366,20303348.5,17554510,155431252,725450,3449162,2858299,9729325.0,5256820,2487525,944858,828286,361416027.0,5560468.0,692559288,37487080,,21083220,546245,451500,2760251050.25,1108606,1705784,337542371.39,7173913.0,,770185,374500,7801920,4596760,,14946155,1542855
2023-04-07,69365218.6,264756930,,213288371.7,315883675.7,53931397.0,76016148,840673847.5,221508281.0,,4331280.22,140031762.5,1317993,1478284.0,,4906110,10177204.5,51533539.0,264773731,313959,1915040,225688464.8,28081620,,107939690.7,1004670,1802000,1386866143.6,13711015,24160438.0,99408176,451221302,,,29553164,12898481,591225,112960,10934672.0,153765039.6,,221406164.0,13231373.54,,74050930.8,5762063056.0,216121756.0,13884171.1,3201270238.9,,3088837815.7,,,10053302.5,,4222314.0,4822949.1,69103000.9,947191284.0,,17909520,4088408,,84700788.2,1222942,762580,18042057,197723447.5,41982816,,548560,2271702,43081950,12368880,13405255,372815,408650,1598144,5430304,63032450,,916871162,1700696,174000,206750,10270940,517535,867276950,30852345,4004088,3954552,839915,2111326.2,209287279,79830324.7,,10018136.0,2953973772.0,23515100,270541020,89056435,55672974.5,27499007.6,4192674,6663586,4506623,803956388.75,,14011448.7,232050,1484265,,465501387.0,,1218870,80016754,25499620,46619700,541785076.7,229667239.8,3213720.2,846047690,8001780,12741306,44172112.0,15362652.5,21932305.0,1009410,119420218.5,39437001.5,265726131.0,741421839.18,96342424.5,361920531.5,37014958.1,12444420,7835240,18657055,47310586.5,25951338.0,1773084,1197572231.0,226654123.0,4238735,3762030,317419160,1329163914.2,101723311.7,42089372.4,1058605,395626763.0,566396543,69546833.4,959717950.0,18393710,17229754,735843093.3,419419683.2,,731200,,14151761.0,172672422.0,1692270,52029327.0,3651992.2,53640510,3205713369.3,125134648.5,9650510,698723679.6,1562624,580400,68762339.9,9687543.0,30850392,72452734,696442070.35,7266338,5921912,400694,71338,256320,131978,6286417581.4,618951615.2,38754990.9,3565346.0,414850679.1,312017406.8,9634049.5,445271136.5,671947268.5,1045437858.5,,128895628.6,4857040.0,3279971.0,193094115.0,,44322643.25,,1282973.0,956485,1044816779.2,230941028.2,1588192936.0,139920366.0,10014915,7040633,12267700,10704985,2444200,2317020,42305431.8,1013747750.0,248203688.0,2809800,,2073984,15279281.5,14278370,234878222,448100,5982498,1031994,2090976.0,28384770,17634400,1473106,547877,384740436.8,23015631.5,146605494,40669906,,59580580,913290,555940,1110249188.05,264214,749818,312053387.07,3165972.5,,2013190,583650,5881600,5024630,,4588565,4943730
2023-04-10,671369560.6,247108650,,609681668.8,2931457529.7,234625205.8,75576628,1136663387.7,336616978.5,,18083553.36,248107598.0,1503954,1659221.0,,14923675,11566381.5,50151839.5,265548108,1133157,2228735,323757798.7,5510715,,452628439.2,469150,1161740,1161513810.6,18994820,97572537.2,151866442,199761444,,,7125002,14091267,420505,511090,123879795.4,326983107.0,,173250465.0,57046835.78,,183545219.8,2015543715.0,252961883.0,29394536.2,1529148749.8,,4070633698.5,,,33584077.5,,730411.5,25844490.0,148446042.1,1249806296.0,,39251099,6585137,,160312948.6,1517268,1009002,14578681,814107096.1,166291098,,374360,1524924,34932550,5498972,21711800,986445,317640,1725968,1583036,36069597,,400272207,2569295,1008200,172200,16410700,2242671,151293910,5217910,14554773,12138196,4972080,5495098.6,93063868,72960251.9,,23594958.5,2812793727.0,17434920,90313880,108594131,57246255.0,43022296.2,2488876,9763040,6926806,1189883922.7,,310022763.0,747990,2054080,,668854592.5,,2411520,384961474,12413750,18627130,563584337.5,1586838941.8,9427728.6,525351870,16164670,16829684,32549821.5,13350507.0,16483139.5,1030610,91789796.0,42779627.0,48536315.0,1394521903.24,174278646.0,532709617.0,148119213.3,5983050,7842190,31089545,350827956.5,136076907.2,9783802,708045786.8,2605193474.5,489585,977907,66542075,1836532736.4,96913982.9,55884391.8,1632340,391221618.5,404468069,101440174.2,1164526377.0,35731859,57186094,2237279090.9,391888621.8,,2220800,,41724609.5,551052327.0,912070,166704675.8,9362890.8,636152730,505705226.6,70443193.1,9199544,990544612.05,1020248,163600,188676621.5,12718284.0,6857200,8697574,1420772233.65,14326189,6112076,2875568,1760040,23625494,13437430,18737869518.4,1753280414.3,67023073.9,3205162.0,254517123.9,166417137.4,2610152.5,239147905.0,565039758.5,418318330.5,,219499345.6,3267804.0,4921085.5,121649110.0,,11905347.7,,530479.5,768390,956775791.3,204518610.4,1799001035.0,68807639.6,7066090,6420635,13211540,1171320,619300,1036470,118661284.4,725453200.0,61018265.0,3582465,,1451136,149042901.5,22700290,183245732,2265200,510034,7979374,5003517.0,8234995,1495225,683043,549616,702057916.4,3046604.0,37178142,11049142,,15411620,2096465,1345480,1678557726.5,917396,2008680,599883882.34,4360657.0,,1422880,619340,2186040,1217910,,3101285,2568415
